,,BW,231.065,MB/s
,,BW,228.647,MB/s
,,BW,232.706,MB/s
,,BW,231.575,MB/s
,,BW,233.535,MB/s
,,BW,228.647,MB/s
,,BW,233.327,MB/s
,,BW,230.760,MB/s
,,BW,232.603,MB/s
,,BW,227.456,MB/s
,,BW,231.371,MB/s
,,BW,230.557,MB/s
,,BW,231.371,MB/s
,,BW,236.698,MB/s
,,BW,231.167,MB/s
,,BW,231.883,MB/s
,,BW,232.500,MB/s
,,BW,228.050,MB/s
,,BW,231.473,MB/s
,,BW,232.397,MB/s
,,BW,233.535,MB/s
,,BW,229.447,MB/s
,,BW,232.191,MB/s
,,BW,233.952,MB/s
,,BW,232.913,MB/s
,,BW,227.161,MB/s
,,BW,233.327,MB/s
,,BW,231.883,MB/s
,,BW,232.397,MB/s
,,BW,228.746,MB/s
,,BW,234.266,MB/s
,,BW,232.809,MB/s
,,BW,233.535,MB/s
,,BW,228.447,MB/s
,,BW,232.603,MB/s
,,BW,232.088,MB/s
,,BW,231.780,MB/s
,,BW,226.866,MB/s
,,BW,231.780,MB/s
,,BW,232.191,MB/s
,,BW,230.963,MB/s
,,BW,227.555,MB/s
,,BW,231.371,MB/s
,,BW,233.431,MB/s
,,BW,233.744,MB/s
,,BW,229.347,MB/s
,,BW,233.744,MB/s
,,BW,231.167,MB/s
,,BW,233.224,MB/s
,,BW,228.547,MB/s
,,BW,233.327,MB/s
,,BW,231.985,MB/s
,,BW,233.535,MB/s
,,BW,228.348,MB/s
,,BW,232.809,MB/s
,,BW,231.985,MB/s
,,BW,232.294,MB/s
,,BW,227.852,MB/s
,,BW,231.371,MB/s
,,BW,231.780,MB/s
,,BW,233.120,MB/s
,,BW,229.046,MB/s
,,BW,233.952,MB/s
,,BW,233.016,MB/s
,,BW,231.985,MB/s
,,BW,228.647,MB/s
,,BW,231.883,MB/s
,,BW,232.809,MB/s
,,BW,233.952,MB/s
,,BW,228.846,MB/s
,,BW,233.224,MB/s
,,BW,232.191,MB/s
,,BW,233.224,MB/s
,,BW,228.447,MB/s
,,BW,233.016,MB/s
,,BW,232.088,MB/s
,,BW,232.603,MB/s
,,BW,227.259,MB/s
,,BW,233.016,MB/s
,,BW,232.913,MB/s
,,BW,231.780,MB/s
,,BW,1.209,MB/s
,,BW,231.575,MB/s
,,BW,231.883,MB/s
,,BW,227.456,MB/s
,,BW,231.985,MB/s
,,BW,232.088,MB/s
,,BW,231.678,MB/s
,,BW,227.358,MB/s
,,BW,232.294,MB/s
,,BW,232.088,MB/s
,,BW,231.065,MB/s
,,BW,229.648,MB/s
,,BW,234.475,MB/s
,,BW,231.473,MB/s
,,BW,232.294,MB/s
,,BW,228.547,MB/s
,,BW,233.535,MB/s
,,BW,232.809,MB/s
,,BW,233.327,MB/s
,,BW,227.951,MB/s
,,BW,231.473,MB/s
,,BW,232.088,MB/s
,,BW,232.397,MB/s
,,BW,228.149,MB/s
,,BW,232.397,MB/s
,,BW,230.862,MB/s
,,BW,231.985,MB/s
,,BW,228.846,MB/s
,,BW,231.678,MB/s
,,BW,231.065,MB/s
,,BW,232.294,MB/s
,,BW,227.358,MB/s
,,BW,231.780,MB/s
,,BW,232.088,MB/s
,,BW,231.371,MB/s
,,BW,228.050,MB/s
,,BW,231.371,MB/s
,,BW,231.473,MB/s
,,BW,232.913,MB/s
,,BW,228.149,MB/s
,,BW,231.780,MB/s
,,BW,232.294,MB/s
,,BW,233.016,MB/s
,,BW,228.348,MB/s
,,BW,233.327,MB/s
,,BW,232.809,MB/s
,,BW,232.088,MB/s
,,BW,227.753,MB/s
,,BW,232.500,MB/s
,,BW,231.780,MB/s
,,BW,232.294,MB/s
,,BW,231.985,MB/s
,,BW,236.805,MB/s
,,BW,236.485,MB/s
,,BW,236.165,MB/s
,,BW,231.473,MB/s
,,BW,236.485,MB/s
,,BW,236.805,MB/s
,,BW,236.165,MB/s
,,BW,229.347,MB/s
,,BW,236.059,MB/s
,,BW,236.592,MB/s
,,BW,235.635,MB/s
,,BW,232.603,MB/s
,,BW,236.698,MB/s
,,BW,232.088,MB/s
,,BW,236.912,MB/s
,,BW,225.694,MB/s
,,BW,231.473,MB/s
,,BW,231.167,MB/s
,,BW,232.809,MB/s
,,BW,227.654,MB/s
,,BW,231.269,MB/s
,,BW,232.500,MB/s
,,BW,231.167,MB/s
,,BW,229.548,MB/s
,,BW,233.848,MB/s
,,BW,231.269,MB/s
,,BW,231.575,MB/s
,,BW,227.951,MB/s
,,BW,231.065,MB/s
,,BW,231.985,MB/s
,,BW,233.431,MB/s
,,BW,228.050,MB/s
,,BW,233.327,MB/s
,,BW,233.639,MB/s
,,BW,232.706,MB/s
,,BW,228.447,MB/s
,,BW,231.780,MB/s
,,BW,233.016,MB/s
,,BW,231.883,MB/s
,,BW,228.846,MB/s
,,BW,231.678,MB/s
,,BW,234.057,MB/s
,,BW,231.678,MB/s
,,BW,228.946,MB/s
,,BW,231.678,MB/s
,,BW,231.780,MB/s
,,BW,232.397,MB/s
,,BW,229.347,MB/s
,,BW,231.575,MB/s
,,BW,231.575,MB/s
,,BW,230.152,MB/s
,,BW,229.347,MB/s
,,BW,232.706,MB/s
,,BW,232.397,MB/s
,,BW,231.985,MB/s
,,BW,227.062,MB/s
,,BW,232.500,MB/s
,,BW,234.161,MB/s
,,BW,235.106,MB/s
,,BW,223.863,MB/s
,,BW,230.760,MB/s
,,BW,233.744,MB/s
,,BW,231.473,MB/s
,,BW,227.852,MB/s
,,BW,233.431,MB/s
,,BW,233.120,MB/s
,,BW,236.912,MB/s
,,BW,237.556,MB/s
,,BW,231.575,MB/s
,,BW,232.500,MB/s
,,BW,231.678,MB/s
,,BW,228.946,MB/s
,,BW,233.431,MB/s
,,BW,231.371,MB/s
,,BW,234.057,MB/s
,,BW,228.647,MB/s
,,BW,232.809,MB/s
,,BW,233.952,MB/s
,,BW,232.706,MB/s
,,BW,225.791,MB/s
,,BW,229.749,MB/s
,,BW,229.850,MB/s
,,BW,232.397,MB/s
,,BW,229.548,MB/s
,,BW,231.780,MB/s
,,BW,234.057,MB/s
,,BW,232.294,MB/s
,,BW,228.946,MB/s
,,BW,229.046,MB/s
,,BW,232.191,MB/s
,,BW,232.191,MB/s
,,BW,229.146,MB/s
,,BW,232.603,MB/s
,,BW,231.883,MB/s
,,BW,231.883,MB/s
,,BW,229.247,MB/s
,,BW,232.913,MB/s
,,BW,234.057,MB/s
,,BW,232.088,MB/s
,,BW,228.746,MB/s
,,BW,232.294,MB/s
,,BW,234.057,MB/s
,,BW,231.065,MB/s
,,BW,228.946,MB/s
,,BW,231.985,MB/s
,,BW,233.327,MB/s
,,BW,231.883,MB/s
,,BW,227.753,MB/s
,,BW,237.664,MB/s
,,BW,231.167,MB/s
,,BW,231.780,MB/s
,,BW,227.951,MB/s
,,BW,233.120,MB/s
,,BW,231.883,MB/s
,,BW,233.016,MB/s
,,BW,229.347,MB/s
,,BW,232.603,MB/s
,,BW,233.016,MB/s
,,BW,232.500,MB/s
,,BW,226.768,MB/s
,,BW,232.809,MB/s
,,BW,233.120,MB/s
,,BW,231.780,MB/s
,,BW,228.050,MB/s
,,BW,233.224,MB/s
,,BW,233.952,MB/s
,,BW,231.269,MB/s
,,BW,229.950,MB/s
,,BW,231.780,MB/s
,,BW,233.224,MB/s
,,BW,231.167,MB/s
,,BW,225.888,MB/s
,,BW,233.224,MB/s
,,BW,232.706,MB/s
,,BW,231.473,MB/s
,,BW,228.647,MB/s
,,BW,232.294,MB/s
,,BW,231.575,MB/s
,,BW,232.913,MB/s
,,BW,227.852,MB/s
,,BW,233.639,MB/s
,,BW,231.575,MB/s
,,BW,233.431,MB/s
,,BW,227.456,MB/s
,,BW,233.535,MB/s
,,BW,232.913,MB/s
,,BW,233.120,MB/s
,,BW,227.259,MB/s
,,BW,236.485,MB/s
,,BW,233.327,MB/s
,,BW,231.269,MB/s
,,BW,226.376,MB/s
,,BW,232.191,MB/s
,,BW,231.473,MB/s
,,BW,231.065,MB/s
,,BW,229.850,MB/s
,,BW,233.016,MB/s
,,BW,231.678,MB/s
,,BW,233.848,MB/s
,,BW,228.547,MB/s
,,BW,233.431,MB/s
,,BW,231.473,MB/s
,,BW,233.016,MB/s
,,BW,224.919,MB/s
,,BW,233.120,MB/s
,,BW,232.809,MB/s
,,BW,231.985,MB/s
,,BW,228.249,MB/s
,,BW,232.913,MB/s
,,BW,231.473,MB/s
,,BW,231.780,MB/s
,,BW,227.456,MB/s
,,BW,232.397,MB/s
,,BW,231.167,MB/s
,,BW,231.985,MB/s
,,BW,230.456,MB/s
,,BW,232.913,MB/s
,,BW,232.294,MB/s
,,BW,231.780,MB/s
,,BW,228.846,MB/s
,,BW,232.191,MB/s
,,BW,233.120,MB/s
,,BW,233.535,MB/s
,,BW,229.146,MB/s
,,BW,233.431,MB/s
,,BW,231.985,MB/s
,,BW,233.016,MB/s
,,BW,228.547,MB/s
,,BW,1.209,MB/s
,,BW,233.639,MB/s
,,BW,228.050,MB/s
,,BW,233.952,MB/s
,,BW,232.500,MB/s
,,BW,232.913,MB/s
,,BW,228.348,MB/s
,,BW,234.266,MB/s
,,BW,232.706,MB/s
,,BW,232.913,MB/s
,,BW,226.083,MB/s
,,BW,230.862,MB/s
,,BW,231.985,MB/s
,,BW,231.883,MB/s
,,BW,229.548,MB/s
,,BW,232.809,MB/s
,,BW,233.431,MB/s
,,BW,232.191,MB/s
,,BW,229.046,MB/s
,,BW,231.269,MB/s
,,BW,231.985,MB/s
,,BW,230.659,MB/s
,,BW,227.456,MB/s
,,BW,232.913,MB/s
,,BW,232.397,MB/s
,,BW,231.575,MB/s
,,BW,227.753,MB/s
,,BW,231.473,MB/s
,,BW,231.371,MB/s
,,BW,232.294,MB/s
,,BW,226.866,MB/s
,,BW,235.635,MB/s
,,BW,232.706,MB/s
,,BW,231.780,MB/s
,,BW,228.946,MB/s
,,BW,227.753,MB/s
,,BW,233.639,MB/s
,,BW,231.371,MB/s
,,BW,229.648,MB/s
,,BW,231.167,MB/s
,,BW,231.371,MB/s
,,BW,233.639,MB/s
,,BW,228.647,MB/s
,,BW,231.780,MB/s
,,BW,230.355,MB/s
,,BW,233.431,MB/s
,,BW,228.447,MB/s
,,BW,233.848,MB/s
,,BW,232.191,MB/s
,,BW,232.397,MB/s
,,BW,228.746,MB/s
,,BW,232.809,MB/s
,,BW,232.706,MB/s
,,BW,232.088,MB/s
,,BW,227.062,MB/s
,,BW,232.603,MB/s
,,BW,231.371,MB/s
,,BW,231.575,MB/s
,,BW,228.249,MB/s
,,BW,232.191,MB/s
,,BW,231.985,MB/s
,,BW,231.678,MB/s
,,BW,230.152,MB/s
,,BW,232.913,MB/s
,,BW,231.371,MB/s
,,BW,232.809,MB/s
,,BW,229.046,MB/s
,,BW,233.431,MB/s
,,BW,231.269,MB/s
,,BW,233.224,MB/s
,,BW,229.046,MB/s
,,BW,233.431,MB/s
,,BW,233.535,MB/s
,,BW,232.500,MB/s
,,BW,227.654,MB/s
,,BW,232.500,MB/s
,,BW,232.603,MB/s
,,BW,233.952,MB/s
,,BW,226.964,MB/s
,,BW,232.706,MB/s
,,BW,231.167,MB/s
,,BW,231.678,MB/s
,,BW,226.670,MB/s
,,BW,230.760,MB/s
,,BW,232.603,MB/s
,,BW,231.473,MB/s
,,BW,228.746,MB/s
,,BW,229.247,MB/s
,,BW,232.088,MB/s
,,BW,231.065,MB/s
,,BW,229.447,MB/s
,,BW,231.473,MB/s
,,BW,231.780,MB/s
,,BW,232.088,MB/s
,,BW,227.654,MB/s
,,BW,232.603,MB/s
,,BW,231.780,MB/s
,,BW,231.883,MB/s
,,BW,228.846,MB/s
,,BW,233.535,MB/s
,,BW,231.473,MB/s
,,BW,231.473,MB/s
,,BW,229.247,MB/s
,,BW,230.963,MB/s
,,BW,233.431,MB/s
,,BW,236.698,MB/s
,,BW,229.447,MB/s
,,BW,232.809,MB/s
,,BW,235.317,MB/s
,,BW,231.575,MB/s
,,BW,227.951,MB/s
,,BW,231.473,MB/s
,,BW,233.952,MB/s
,,BW,232.913,MB/s
,,BW,228.946,MB/s
,,BW,233.848,MB/s
,,BW,235.423,MB/s
,,BW,231.678,MB/s
,,BW,229.146,MB/s
,,BW,233.016,MB/s
,,BW,233.120,MB/s
,,BW,232.294,MB/s
,,BW,224.823,MB/s
,,BW,232.397,MB/s
,,BW,231.575,MB/s
,,BW,233.120,MB/s
,,BW,228.447,MB/s
,,BW,231.985,MB/s
,,BW,234.371,MB/s
,,BW,232.603,MB/s
,,BW,225.888,MB/s
,,BW,234.266,MB/s
,,BW,233.327,MB/s
,,BW,233.120,MB/s
,,BW,228.746,MB/s
,,BW,231.371,MB/s
,,BW,232.603,MB/s
,,BW,232.397,MB/s
,,BW,227.654,MB/s
,,BW,232.809,MB/s
,,BW,232.191,MB/s
,,BW,233.744,MB/s
,,BW,229.046,MB/s
,,BW,233.224,MB/s
,,BW,232.809,MB/s
,,BW,233.224,MB/s
,,BW,229.046,MB/s
,,BW,229.648,MB/s
,,BW,233.016,MB/s
,,BW,232.913,MB/s
,,BW,227.753,MB/s
,,BW,233.120,MB/s
,,BW,232.397,MB/s
,,BW,231.985,MB/s
,,BW,229.447,MB/s
,,BW,234.371,MB/s
,,BW,230.659,MB/s
,,BW,234.266,MB/s
,,BW,228.348,MB/s
,,BW,233.327,MB/s
,,BW,233.327,MB/s
,,BW,233.639,MB/s
,,BW,227.161,MB/s
,,BW,233.952,MB/s
,,BW,232.088,MB/s
,,BW,231.167,MB/s
,,BW,227.259,MB/s
,,BW,233.639,MB/s
,,BW,231.985,MB/s
,,BW,233.224,MB/s
,,BW,232.088,MB/s
,,BW,232.603,MB/s
,,BW,231.780,MB/s
,,BW,235.953,MB/s
,,BW,228.547,MB/s
,,BW,231.575,MB/s
,,BW,231.473,MB/s
,,BW,237.772,MB/s
,,BW,229.447,MB/s
,,BW,232.809,MB/s
,,BW,233.744,MB/s
,,BW,233.744,MB/s
,,BW,228.946,MB/s
,,BW,233.016,MB/s
,,BW,232.500,MB/s
,,BW,234.266,MB/s
,,BW,228.846,MB/s
,,BW,233.327,MB/s
,,BW,231.065,MB/s
,,BW,233.327,MB/s
,,BW,226.866,MB/s
,,BW,231.985,MB/s
,,BW,232.603,MB/s
,,BW,232.809,MB/s
,,BW,227.358,MB/s
,,BW,231.678,MB/s
,,BW,233.016,MB/s
,,BW,231.985,MB/s
,,BW,229.850,MB/s
,,BW,229.046,MB/s
,,BW,233.535,MB/s
,,BW,232.088,MB/s
,,BW,226.670,MB/s
,,BW,234.475,MB/s
,,BW,232.294,MB/s
,,BW,231.473,MB/s
,,BW,229.146,MB/s
,,BW,230.456,MB/s
,,BW,232.294,MB/s
,,BW,234.266,MB/s
,,BW,228.050,MB/s
,,BW,232.397,MB/s
,,BW,231.780,MB/s
,,BW,232.294,MB/s
,,BW,228.547,MB/s
,,BW,231.883,MB/s
,,BW,233.431,MB/s
,,BW,231.780,MB/s
,,BW,227.951,MB/s
,,BW,231.678,MB/s
,,BW,233.327,MB/s
,,BW,232.191,MB/s
,,BW,229.347,MB/s
,,BW,232.706,MB/s
,,BW,231.269,MB/s
,,BW,232.191,MB/s
,,BW,229.347,MB/s
,,BW,233.639,MB/s
,,BW,232.397,MB/s
,,BW,234.896,MB/s
,,BW,227.555,MB/s
,,BW,232.809,MB/s
,,BW,233.535,MB/s
,,BW,231.985,MB/s
,,BW,229.146,MB/s
,,BW,233.016,MB/s
,,BW,234.266,MB/s
,,BW,232.088,MB/s
,,BW,227.062,MB/s
,,BW,231.575,MB/s
,,BW,1.238,MB/s
,,BW,227.358,MB/s
,,BW,231.167,MB/s
,,BW,232.706,MB/s
,,BW,233.848,MB/s
,,BW,227.555,MB/s
,,BW,231.167,MB/s
,,BW,231.575,MB/s
,,BW,234.057,MB/s
,,BW,228.447,MB/s
,,BW,232.913,MB/s
,,BW,232.191,MB/s
,,BW,236.165,MB/s
,,BW,227.456,MB/s
,,BW,233.120,MB/s
,,BW,233.224,MB/s
,,BW,231.269,MB/s
,,BW,229.347,MB/s
,,BW,232.706,MB/s
,,BW,232.603,MB/s
,,BW,232.706,MB/s
,,BW,227.259,MB/s
,,BW,232.603,MB/s
,,BW,233.639,MB/s
,,BW,231.065,MB/s
,,BW,229.850,MB/s
,,BW,232.397,MB/s
,,BW,231.780,MB/s
,,BW,232.191,MB/s
,,BW,229.850,MB/s
,,BW,233.120,MB/s
,,BW,231.678,MB/s
,,BW,233.327,MB/s
,,BW,229.648,MB/s
,,BW,234.057,MB/s
,,BW,233.639,MB/s
,,BW,232.603,MB/s
,,BW,228.050,MB/s
,,BW,231.780,MB/s
,,BW,233.744,MB/s
,,BW,231.065,MB/s
,,BW,227.555,MB/s
,,BW,233.120,MB/s
,,BW,233.016,MB/s
,,BW,233.431,MB/s
,,BW,227.358,MB/s
,,BW,232.603,MB/s
,,BW,231.780,MB/s
,,BW,232.603,MB/s
,,BW,228.547,MB/s
,,BW,233.848,MB/s
,,BW,231.780,MB/s
,,BW,233.120,MB/s
,,BW,227.555,MB/s
,,BW,233.016,MB/s
,,BW,232.088,MB/s
,,BW,231.575,MB/s
,,BW,227.555,MB/s
,,BW,232.706,MB/s
,,BW,233.327,MB/s
,,BW,230.253,MB/s
,,BW,226.964,MB/s
,,BW,232.191,MB/s
,,BW,233.431,MB/s
,,BW,230.963,MB/s
,,BW,227.654,MB/s
,,BW,231.575,MB/s
,,BW,232.913,MB/s
,,BW,232.088,MB/s
,,BW,228.746,MB/s
,,BW,232.706,MB/s
,,BW,233.535,MB/s
,,BW,232.191,MB/s
,,BW,228.746,MB/s
,,BW,231.985,MB/s
,,BW,231.780,MB/s
,,BW,232.191,MB/s
,,BW,229.347,MB/s
,,BW,231.269,MB/s
,,BW,231.883,MB/s
,,BW,231.883,MB/s
,,BW,233.744,MB/s
,,BW,230.456,MB/s
,,BW,233.120,MB/s
,,BW,235.423,MB/s
,,BW,227.062,MB/s
,,BW,231.678,MB/s
,,BW,232.706,MB/s
,,BW,231.678,MB/s
,,BW,230.152,MB/s
,,BW,231.985,MB/s
,,BW,232.809,MB/s
,,BW,232.913,MB/s
,,BW,228.647,MB/s
,,BW,233.327,MB/s
,,BW,232.397,MB/s
,,BW,232.809,MB/s
,,BW,233.016,MB/s
,,BW,233.016,MB/s
,,BW,231.575,MB/s
,,BW,233.744,MB/s
,,BW,227.456,MB/s
,,BW,240.058,MB/s
,,BW,233.016,MB/s
,,BW,230.659,MB/s
,,BW,204.309,MB/s
,,BW,231.167,MB/s
,,BW,233.327,MB/s
,,BW,232.913,MB/s
,,BW,230.557,MB/s
,,BW,233.744,MB/s
,,BW,231.371,MB/s
,,BW,235.635,MB/s
,,BW,231.780,MB/s
,,BW,236.272,MB/s
,,BW,232.191,MB/s
,,BW,233.639,MB/s
,,BW,228.348,MB/s
,,BW,233.327,MB/s
,,BW,233.327,MB/s
,,BW,233.639,MB/s
,,BW,228.946,MB/s
,,BW,234.057,MB/s
,,BW,233.224,MB/s
,,BW,231.985,MB/s
,,BW,228.149,MB/s
,,BW,231.985,MB/s
,,BW,233.639,MB/s
,,BW,229.548,MB/s
,,BW,227.555,MB/s
,,BW,230.760,MB/s
,,BW,234.161,MB/s
,,BW,231.473,MB/s
,,BW,228.050,MB/s
,,BW,232.294,MB/s
,,BW,231.575,MB/s
,,BW,232.191,MB/s
,,BW,225.016,MB/s
,,BW,231.678,MB/s
,,BW,232.603,MB/s
,,BW,232.603,MB/s
,,BW,228.746,MB/s
,,BW,233.224,MB/s
,,BW,231.269,MB/s
,,BW,233.431,MB/s
,,BW,229.749,MB/s
,,BW,232.397,MB/s
,,BW,232.809,MB/s
,,BW,233.224,MB/s
,,BW,227.358,MB/s
,,BW,233.744,MB/s
,,BW,231.371,MB/s
,,BW,232.088,MB/s
,,BW,231.780,MB/s
,,BW,230.659,MB/s
,,BW,231.167,MB/s
,,BW,233.224,MB/s
,,BW,230.355,MB/s
,,BW,233.535,MB/s
,,BW,232.397,MB/s
,,BW,232.603,MB/s
,,BW,227.852,MB/s
,,BW,232.809,MB/s
,,BW,234.475,MB/s
,,BW,232.088,MB/s
,,BW,227.654,MB/s
,,BW,232.706,MB/s
,,BW,234.685,MB/s
,,BW,232.294,MB/s
,,BW,229.046,MB/s
,,BW,232.088,MB/s
,,BW,233.639,MB/s
,,BW,232.088,MB/s
,,BW,230.051,MB/s
,,BW,233.744,MB/s
,,BW,232.706,MB/s
,,BW,231.065,MB/s
,,BW,227.654,MB/s
,,BW,232.809,MB/s
,,BW,231.883,MB/s
,,BW,234.161,MB/s
,,BW,229.648,MB/s
,,BW,232.500,MB/s
,,BW,232.913,MB/s
,,BW,233.120,MB/s
,,BW,227.555,MB/s
,,BW,232.809,MB/s
,,BW,231.371,MB/s
,,BW,231.371,MB/s
,,BW,227.456,MB/s
,,BW,231.678,MB/s
,,BW,233.327,MB/s
,,BW,232.191,MB/s
,,BW,229.950,MB/s
,,BW,233.327,MB/s
,,BW,231.678,MB/s
,,BW,231.269,MB/s
,,BW,227.654,MB/s
,,BW,231.065,MB/s
,,BW,231.678,MB/s
,,BW,233.952,MB/s
,,BW,228.447,MB/s
,,BW,233.327,MB/s
,,BW,231.985,MB/s
,,BW,233.431,MB/s
,,BW,227.753,MB/s
,,BW,232.809,MB/s
,,BW,232.500,MB/s
,,BW,231.065,MB/s
,,BW,227.259,MB/s
,,BW,233.327,MB/s
,,BW,231.065,MB/s
,,BW,231.065,MB/s
,,BW,228.149,MB/s
,,BW,232.706,MB/s
,,BW,231.780,MB/s
,,BW,232.191,MB/s
,,BW,229.548,MB/s
,,BW,232.706,MB/s
,,BW,234.371,MB/s
,,BW,231.883,MB/s
,,BW,227.951,MB/s
,,BW,231.575,MB/s
,,BW,232.191,MB/s
,,BW,231.473,MB/s
,,BW,228.348,MB/s
,,BW,233.744,MB/s
,,BW,230.557,MB/s
,,BW,231.371,MB/s
,,BW,227.161,MB/s
,,BW,231.678,MB/s
,,BW,233.224,MB/s
,,BW,230.862,MB/s
,,BW,229.648,MB/s
,,BW,231.985,MB/s
,,BW,232.088,MB/s
,,BW,231.473,MB/s
,,BW,228.946,MB/s
,,BW,231.473,MB/s
,,BW,233.744,MB/s
,,BW,1.238,MB/s
,,BW,230.963,MB/s
,,BW,232.088,MB/s
,,BW,233.952,MB/s
,,BW,227.456,MB/s
,,BW,232.500,MB/s
,,BW,231.473,MB/s
,,BW,232.397,MB/s
,,BW,227.654,MB/s
,,BW,232.809,MB/s
,,BW,232.706,MB/s
,,BW,231.883,MB/s
,,BW,229.046,MB/s
,,BW,231.678,MB/s
,,BW,233.327,MB/s
,,BW,231.371,MB/s
,,BW,230.355,MB/s
,,BW,232.913,MB/s
,,BW,231.985,MB/s
,,BW,233.639,MB/s
,,BW,228.647,MB/s
,,BW,234.475,MB/s
,,BW,231.883,MB/s
,,BW,234.057,MB/s
,,BW,228.946,MB/s
,,BW,234.371,MB/s
,,BW,233.744,MB/s
,,BW,232.809,MB/s
,,BW,225.791,MB/s
,,BW,233.016,MB/s
,,BW,234.371,MB/s
,,BW,232.603,MB/s
,,BW,228.149,MB/s
,,BW,231.371,MB/s
,,BW,234.475,MB/s
,,BW,231.678,MB/s
,,BW,228.050,MB/s
,,BW,230.152,MB/s
,,BW,231.780,MB/s
,,BW,231.575,MB/s
,,BW,228.647,MB/s
,,BW,233.120,MB/s
,,BW,232.294,MB/s
,,BW,232.500,MB/s
,,BW,229.648,MB/s
,,BW,231.371,MB/s
,,BW,231.371,MB/s
,,BW,232.500,MB/s
,,BW,227.259,MB/s
,,BW,232.191,MB/s
,,BW,232.603,MB/s
,,BW,232.294,MB/s
,,BW,227.753,MB/s
,,BW,231.678,MB/s
,,BW,233.016,MB/s
,,BW,232.809,MB/s
,,BW,228.547,MB/s
,,BW,231.167,MB/s
,,BW,233.431,MB/s
,,BW,231.065,MB/s
,,BW,227.161,MB/s
,,BW,231.780,MB/s
,,BW,232.294,MB/s
,,BW,231.575,MB/s
,,BW,228.946,MB/s
,,BW,232.500,MB/s
,,BW,233.327,MB/s
,,BW,231.883,MB/s
,,BW,229.548,MB/s
,,BW,231.065,MB/s
,,BW,232.294,MB/s
,,BW,231.371,MB/s
,,BW,229.447,MB/s
,,BW,231.371,MB/s
,,BW,231.678,MB/s
,,BW,233.120,MB/s
,,BW,221.032,MB/s
,,BW,234.371,MB/s
,,BW,234.057,MB/s
,,BW,232.603,MB/s
,,BW,227.951,MB/s
,,BW,232.294,MB/s
,,BW,231.473,MB/s
,,BW,232.603,MB/s
,,BW,226.278,MB/s
,,BW,232.294,MB/s
,,BW,229.447,MB/s
,,BW,232.706,MB/s
,,BW,227.753,MB/s
,,BW,231.575,MB/s
,,BW,232.603,MB/s
,,BW,232.191,MB/s
,,BW,227.753,MB/s
,,BW,232.397,MB/s
,,BW,231.167,MB/s
,,BW,231.269,MB/s
,,BW,229.950,MB/s
,,BW,233.431,MB/s
,,BW,231.269,MB/s
,,BW,234.057,MB/s
,,BW,229.749,MB/s
,,BW,233.327,MB/s
,,BW,231.473,MB/s
,,BW,232.500,MB/s
,,BW,229.749,MB/s
,,BW,232.603,MB/s
,,BW,176.468,MB/s
,,BW,230.557,MB/s
,,BW,227.161,MB/s
,,BW,231.065,MB/s
,,BW,230.355,MB/s
,,BW,232.809,MB/s
,,BW,227.259,MB/s
,,BW,235.001,MB/s
,,BW,229.548,MB/s
,,BW,232.809,MB/s
,,BW,229.247,MB/s
,,BW,231.167,MB/s
,,BW,232.913,MB/s
,,BW,232.191,MB/s
,,BW,229.850,MB/s
,,BW,231.473,MB/s
,,BW,233.120,MB/s
,,BW,229.347,MB/s
,,BW,227.555,MB/s
,,BW,233.431,MB/s
,,BW,229.247,MB/s
,,BW,226.768,MB/s
,,BW,231.269,MB/s
,,BW,233.016,MB/s
,,BW,232.913,MB/s
,,BW,229.447,MB/s
,,BW,231.167,MB/s
,,BW,231.678,MB/s
,,BW,234.161,MB/s
,,BW,227.951,MB/s
,,BW,231.473,MB/s
,,BW,233.120,MB/s
,,BW,233.016,MB/s
,,BW,228.447,MB/s
,,BW,232.500,MB/s
,,BW,230.760,MB/s
,,BW,231.269,MB/s
,,BW,228.946,MB/s
,,BW,232.706,MB/s
,,BW,231.167,MB/s
,,BW,233.431,MB/s
,,BW,227.555,MB/s
,,BW,233.639,MB/s
,,BW,231.678,MB/s
,,BW,233.431,MB/s
,,BW,228.348,MB/s
,,BW,230.152,MB/s
,,BW,231.883,MB/s
,,BW,231.269,MB/s
,,BW,227.358,MB/s
,,BW,231.985,MB/s
,,BW,233.639,MB/s
,,BW,232.603,MB/s
,,BW,227.259,MB/s
,,BW,233.744,MB/s
,,BW,233.431,MB/s
,,BW,231.985,MB/s
,,BW,229.548,MB/s
,,BW,233.952,MB/s
,,BW,232.397,MB/s
,,BW,231.473,MB/s
,,BW,228.547,MB/s
,,BW,233.016,MB/s
,,BW,231.371,MB/s
,,BW,231.473,MB/s
,,BW,227.456,MB/s
,,BW,231.883,MB/s
,,BW,231.167,MB/s
,,BW,233.639,MB/s
,,BW,229.950,MB/s
,,BW,233.120,MB/s
,,BW,232.706,MB/s
,,BW,232.397,MB/s
,,BW,228.149,MB/s
,,BW,233.952,MB/s
,,BW,232.294,MB/s
,,BW,234.790,MB/s
,,BW,228.249,MB/s
,,BW,234.475,MB/s
,,BW,231.575,MB/s
,,BW,234.057,MB/s
,,BW,227.951,MB/s
,,BW,233.639,MB/s
,,BW,233.639,MB/s
,,BW,232.088,MB/s
,,BW,229.046,MB/s
,,BW,231.167,MB/s
,,BW,232.397,MB/s
,,BW,232.088,MB/s
,,BW,227.259,MB/s
,,BW,234.161,MB/s
,,BW,231.883,MB/s
,,BW,232.603,MB/s
